season,team,match_number,date,opponent,venue,goals_for,goals_against,result,points,cumulative_points,goal_difference,goals_for_total,goals_against_total,match_id,source_url,downloaded_at
2020-21,Crystal Palace,29,2021-03-13,West Brom,H,1,0,W,3,37,-16,31,47,279,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,30,2021-04-05,Everton,A,1,1,D,1,38,-16,32,48,299,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,31,2021-04-10,Chelsea,H,1,4,L,0,38,-19,33,52,304,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,32,2021-04-26,Leicester,A,1,2,L,0,38,-20,34,54,328,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,33,2021-05-01,Man City,H,0,2,L,0,38,-22,34,56,330,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,34,2021-05-08,Sheffield United,A,2,0,W,3,41,-20,36,56,340,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,35,2021-05-11,Southampton,A,1,3,L,0,41,-22,37,59,349,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,36,2021-05-16,Aston Villa,H,3,2,W,3,44,-21,40,61,357,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,37,2021-05-19,Arsenal,H,1,3,L,0,44,-23,41,64,368,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Crystal Palace,38,2021-05-23,Liverpool,A,0,2,L,0,44,-25,41,66,376,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,1,2020-09-13,Tottenham,A,1,0,W,3,3,1,1,0,6,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,2,2020-09-19,West Brom,H,5,2,W,3,6,4,6,2,9,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,3,2020-09-26,Crystal Palace,A,2,1,W,3,9,5,8,3,20,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,4,2020-10-03,Brighton,H,4,2,W,3,12,7,12,5,30,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,5,2020-10-17,Liverpool,H,2,2,D,1,13,7,14,7,39,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,6,2020-10-25,Southampton,A,0,2,L,0,13,5,14,9,54,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,7,2020-11-01,Newcastle,A,1,2,L,0,13,4,15,11,64,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,8,2020-11-07,Man United,H,1,3,L,0,13,2,16,14,71,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,9,2020-11-22,Fulham,A,3,2,W,3,16,3,19,16,83,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,10,2020-11-28,Leeds,H,0,1,L,0,16,2,19,17,92,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,11,2020-12-05,Burnley,A,1,1,D,1,17,2,20,18,99,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,12,2020-12-12,Chelsea,H,1,0,W,3,20,3,21,18,112,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,13,2020-12-16,Leicester,A,2,0,W,3,23,5,23,18,122,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,14,2020-12-19,Arsenal,H,2,1,W,3,26,6,25,19,130,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,15,2020-12-26,Sheffield United,A,1,0,W,3,29,7,26,19,143,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,16,2021-01-01,West Ham,H,0,1,L,0,29,6,26,20,156,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,17,2021-01-12,Wolves,A,2,1,W,3,32,7,28,21,167,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,18,2021-01-27,Leicester,H,1,1,D,1,33,7,29,22,193,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,19,2021-01-30,Newcastle,H,0,2,L,0,33,5,29,24,196,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,20,2021-02-03,Leeds,A,2,1,W,3,36,6,31,25,212,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,21,2021-02-06,Man United,A,3,3,D,1,37,6,34,28,220,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,22,2021-02-14,Fulham,H,0,2,L,0,37,4,34,30,233,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,23,2021-02-17,Man City,H,1,3,L,0,37,2,35,33,237,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,24,2021-02-20,Liverpool,A,2,0,W,3,40,4,37,33,241,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,25,2021-03-01,Southampton,H,1,0,W,3,43,5,38,33,258,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,26,2021-03-04,West Brom,A,1,0,W,3,46,6,39,33,264,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,27,2021-03-08,Chelsea,A,0,2,L,0,46,4,39,35,274,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,28,2021-03-13,Burnley,H,1,2,L,0,46,3,40,37,280,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,29,2021-04-05,Crystal Palace,H,1,1,D,1,47,3,41,38,299,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,30,2021-04-12,Brighton,A,0,0,D,1,48,3,41,38,310,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,31,2021-04-16,Tottenham,H,2,2,D,1,49,3,43,40,311,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,32,2021-04-23,Arsenal,A,1,0,W,3,52,4,44,40,321,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,33,2021-05-01,Aston Villa,H,1,2,L,0,52,3,45,42,333,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,34,2021-05-09,West Ham,A,1,0,W,3,55,4,46,42,345,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,35,2021-05-13,Aston Villa,A,0,0,D,1,56,4,46,42,351,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,36,2021-05-16,Sheffield United,H,0,1,L,0,56,3,46,43,360,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,37,2021-05-19,Wolves,H,1,0,W,3,59,4,47,43,365,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Everton,38,2021-05-23,Man City,A,0,5,L,0,59,-1,47,48,377,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,1,2020-09-12,Arsenal,H,0,3,L,0,0,-3,0,3,1,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,2,2020-09-19,Leeds,A,3,4,L,0,0,-4,3,7,10,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,3,2020-09-28,Aston Villa,H,0,3,L,0,0,-7,3,10,27,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,4,2020-10-04,Wolves,A,0,1,L,0,0,-8,3,11,36,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,5,2020-10-18,Sheffield United,A,1,1,D,1,1,-8,4,12,43,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,6,2020-10-24,Crystal Palace,H,1,2,L,0,1,-9,5,14,51,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,7,2020-11-02,West Brom,H,2,0,W,3,4,-7,7,14,67,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,8,2020-11-07,West Ham,A,0,1,L,0,4,-8,7,15,74,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,9,2020-11-22,Everton,H,2,3,L,0,4,-9,9,18,83,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,10,2020-11-30,Leicester,A,2,1,W,3,7,-8,11,19,97,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,11,2020-12-05,Man City,A,0,2,L,0,7,-10,11,21,100,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,12,2020-12-13,Liverpool,H,1,1,D,1,8,-10,12,22,115,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,13,2020-12-16,Brighton,H,0,0,D,1,9,-10,12,22,123,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,14,2020-12-19,Newcastle,A,1,1,D,1,10,-10,13,23,131,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,15,2020-12-26,Southampton,H,0,0,D,1,11,-10,13,23,140,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,16,2021-01-13,Tottenham,A,1,1,D,1,12,-10,14,24,169,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,17,2021-01-16,Chelsea,H,0,1,L,0,12,-11,14,25,174,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,18,2021-01-20,Man United,H,1,2,L,0,12,-12,15,27,183,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,19,2021-01-27,Brighton,A,0,0,D,1,13,-12,15,27,192,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,20,2021-01-30,West Brom,A,2,2,D,1,14,-12,17,29,199,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,21,2021-02-03,Leicester,H,0,2,L,0,14,-14,17,31,211,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,22,2021-02-06,West Ham,H,0,0,D,1,15,-14,17,31,219,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,23,2021-02-14,Everton,A,2,0,W,3,18,-12,19,31,233,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,24,2021-02-17,Burnley,A,1,1,D,1,19,-12,20,32,236,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,25,2021-02-20,Sheffield United,H,1,0,W,3,22,-11,21,32,242,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,26,2021-02-28,Crystal Palace,A,0,0,D,1,23,-11,21,32,253,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,27,2021-03-04,Tottenham,H,0,1,L,0,23,-12,21,33,263,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,28,2021-03-07,Liverpool,A,1,0,W,3,26,-11,22,33,271,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,29,2021-03-13,Man City,H,0,3,L,0,26,-14,22,36,281,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,30,2021-03-19,Leeds,H,1,2,L,0,26,-15,23,38,287,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,31,2021-04-04,Aston Villa,A,1,3,L,0,26,-17,24,41,297,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,32,2021-04-09,Wolves,H,0,1,L,0,26,-18,24,42,301,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,33,2021-04-18,Arsenal,A,1,1,D,1,27,-18,25,43,314,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,34,2021-05-01,Chelsea,A,0,2,L,0,27,-20,25,45,332,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,35,2021-05-10,Burnley,H,0,2,L,0,27,-22,25,47,347,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,36,2021-05-15,Southampton,A,1,3,L,0,27,-24,26,50,355,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,37,2021-05-18,Man United,A,1,1,D,1,28,-24,27,51,361,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Fulham,38,2021-05-23,Newcastle,H,0,2,L,0,28,-26,27,53,373,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,1,2020-09-12,Liverpool,A,3,4,L,0,0,-1,3,4,3,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,2,2020-09-19,Fulham,H,4,3,W,3,3,0,7,7,10,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,3,2020-09-27,Sheffield United,A,1,0,W,3,6,1,8,7,23,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,4,2020-10-03,Man City,H,1,1,D,1,7,1,9,8,31,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,5,2020-10-19,Wolves,H,0,1,L,0,7,0,9,9,48,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,6,2020-10-23,Aston Villa,A,3,0,W,3,10,3,12,9,49,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,7,2020-11-02,Leicester,H,1,4,L,0,10,0,13,13,68,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,8,2020-11-07,Crystal Palace,A,1,4,L,0,10,-3,14,17,72,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,9,2020-11-22,Arsenal,H,0,0,D,1,11,-3,14,17,85,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,10,2020-11-28,Everton,A,1,0,W,3,14,-2,15,17,92,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,11,2020-12-05,Chelsea,A,1,3,L,0,14,-4,16,20,102,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,12,2020-12-11,West Ham,H,1,2,L,0,14,-5,17,22,108,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,13,2020-12-16,Newcastle,H,5,2,W,3,17,-2,22,24,121,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,14,2020-12-20,Man United,A,2,6,L,0,17,-6,24,30,134,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,15,2020-12-27,Burnley,H,1,0,W,3,20,-5,25,30,144,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,16,2020-12-29,West Brom,A,5,0,W,3,23,0,30,30,153,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,17,2021-01-02,Tottenham,A,0,3,L,0,23,-3,30,33,158,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,18,2021-01-16,Brighton,H,0,1,L,0,23,-4,30,34,172,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,19,2021-01-26,Newcastle,A,2,1,W,3,26,-3,32,35,187,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,20,2021-01-31,Leicester,A,3,1,W,3,29,-1,35,36,203,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,21,2021-02-03,Everton,H,1,2,L,0,29,-2,36,38,212,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,22,2021-02-08,Crystal Palace,H,2,0,W,3,32,0,38,38,225,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,23,2021-02-14,Arsenal,A,2,4,L,0,32,-2,40,42,232,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,24,2021-02-19,Wolves,A,0,1,L,0,32,-3,40,43,238,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,25,2021-02-23,Southampton,H,3,0,W,3,35,0,43,43,248,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,26,2021-02-27,Aston Villa,H,0,1,L,0,35,-1,43,44,251,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,27,2021-03-08,West Ham,A,0,2,L,0,35,-3,43,46,275,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,28,2021-03-13,Chelsea,H,0,0,D,1,36,-3,43,46,278,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,29,2021-03-19,Fulham,A,2,1,W,3,39,-2,45,47,287,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,30,2021-04-03,Sheffield United,H,2,1,W,3,42,-1,47,48,292,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,31,2021-04-10,Man City,A,2,1,W,3,45,0,49,49,302,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,32,2021-04-19,Liverpool,H,1,1,D,1,46,0,50,50,316,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,33,2021-04-25,Man United,H,0,0,D,1,47,0,50,50,326,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,34,2021-05-01,Brighton,A,0,2,L,0,47,-2,50,52,331,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,35,2021-05-08,Tottenham,H,3,1,W,3,50,0,53,53,339,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,36,2021-05-15,Burnley,A,4,0,W,3,53,4,57,53,354,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,37,2021-05-18,Southampton,A,2,0,W,3,56,6,59,53,362,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leeds,38,2021-05-23,West Brom,H,3,1,W,3,59,8,62,54,374,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leicester,1,2020-09-13,West Brom,A,3,0,W,3,3,3,3,0,5,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leicester,2,2020-09-20,Burnley,H,4,2,W,3,6,5,7,2,16,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leicester,3,2020-09-27,Man City,A,5,2,W,3,9,8,12,4,25,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leicester,4,2020-10-04,West Ham,H,0,3,L,0,9,5,12,7,33,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leicester,5,2020-10-18,Aston Villa,H,0,1,L,0,9,4,12,8,46,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leicester,6,2020-10-25,Arsenal,A,1,0,W,3,12,5,13,8,56,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
2020-21,Leicester,7,2020-11-02,Leeds,A,4,1,W,3,15,8,17,9,68,https://www.football-data.co.uk/mmz4281/2021/E0.csv,2026-05-25
